unit_scope_question_id,development_id,hud_id,pass1_total_member_role,pass1_low_income_member_role,final_total_member_role,final_total_value_source,final_total_member_reason_code,final_low_income_member_role,final_low_income_value_source,final_low_income_member_reason_code,member_notes
UNITQ_DEV_ARA20173016,DEV_ARA20173016,ARA20174022,candidate_duplicate,candidate_duplicate,exclude_duplicate,none,duplicate_reporting_excluded,exclude_duplicate,none,duplicate_reporting_excluded,Episode role assigned independently for total and low-income units.
UNITQ_DEV_AZA19900025,DEV_AZA19900025,AZA19900025,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_AZA19900025,DEV_AZA19900025,AZA20119036,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_AZA19940035,DEV_AZA19940035,AZA19940035,candidate_representative,candidate_representative,select_representative,reconciled_episode,selected_reporting_representative,select_representative,reconciled_episode,selected_reporting_representative,Episode role assigned independently for total and low-income units.
UNITQ_DEV_AZA19940035,DEV_AZA19940035,AZA20160017,candidate_duplicate,candidate_duplicate,exclude_duplicate,none,duplicate_reporting_excluded,exclude_duplicate,none,duplicate_reporting_excluded,Episode role assigned independently for total and low-income units.
UNITQ_DEV_AZA20000035,DEV_AZA20000035,AZA20000035,candidate_representative,candidate_representative,select_representative,reconciled_episode,selected_reporting_representative,select_representative,reconciled_episode,selected_reporting_representative,Episode role assigned independently for total and low-income units.
UNITQ_DEV_AZA20000035,DEV_AZA20000035,AZA20170009,candidate_duplicate,candidate_duplicate,exclude_duplicate,none,duplicate_reporting_excluded,exclude_duplicate,none,duplicate_reporting_excluded,Episode role assigned independently for total and low-income units.
UNITQ_DEV_AZA20129081,DEV_AZA20129081,AZA20129081,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_AZA20129081,DEV_AZA20129081,AZA20130004,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19880285,DEV_CAA19880285,CAA19880285,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19880285,DEV_CAA19880285,CAA20050737,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19900065,DEV_CAA19900065,CAA19900065,candidate_representative,unresolved_pending_outside_read,select_representative,reconciled_episode,selected_reporting_representative,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19900065,DEV_CAA19900065,CAA20151039,candidate_duplicate,unresolved_pending_outside_read,exclude_duplicate,none,duplicate_reporting_excluded,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19900087,DEV_CAA19900087,CAA19900087,candidate_representative,unresolved_pending_outside_read,select_representative,reconciled_episode,selected_reporting_representative,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19900087,DEV_CAA19900087,CAA20212096,candidate_duplicate,unresolved_pending_outside_read,exclude_duplicate,none,duplicate_reporting_excluded,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19920205,DEV_CAA19920205,CAA19920205,candidate_representative,unresolved_pending_outside_read,select_representative,reconciled_episode,selected_reporting_representative,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19920205,DEV_CAA19920205,CAA20150064,candidate_duplicate,unresolved_pending_outside_read,exclude_duplicate,none,duplicate_reporting_excluded,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19930010,DEV_CAA19930010,CAA19930010,candidate_representative,unresolved_pending_outside_read,select_representative,reconciled_episode,selected_reporting_representative,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19930010,DEV_CAA19930010,CAA20141086,candidate_duplicate,unresolved_pending_outside_read,exclude_duplicate,none,duplicate_reporting_excluded,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19930225,DEV_CAA19930225,CAA19930225,candidate_representative,unresolved_pending_outside_read,select_representative,reconciled_episode,selected_reporting_representative,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19930225,DEV_CAA19930225,CAA20160069,candidate_duplicate,unresolved_pending_outside_read,exclude_duplicate,none,duplicate_reporting_excluded,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19940125,DEV_CAA19940125,CAA19940125,candidate_representative,unresolved_pending_outside_read,select_representative,reconciled_episode,selected_reporting_representative,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19940125,DEV_CAA19940125,CAA20141035,candidate_duplicate,unresolved_pending_outside_read,exclude_duplicate,none,duplicate_reporting_excluded,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19940492,DEV_CAA19940492,CAA19940492,candidate_representative,candidate_representative,select_representative,reconciled_episode,selected_reporting_representative,select_representative,reconciled_episode,selected_reporting_representative,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19940492,DEV_CAA19940492,CAA20141012,candidate_duplicate,candidate_duplicate,exclude_duplicate,none,duplicate_reporting_excluded,exclude_duplicate,none,duplicate_reporting_excluded,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19960223,DEV_CAA19960223,CAA19960223,candidate_representative,unresolved_pending_outside_read,select_representative,reconciled_episode,selected_reporting_representative,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19960223,DEV_CAA19960223,CAA20161058,candidate_duplicate,unresolved_pending_outside_read,exclude_duplicate,none,duplicate_reporting_excluded,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19990715,DEV_CAA19990715,CAA19990715,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA19990715,DEV_CAA19990715,CAA20150097,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20040075,DEV_CAA20040075,CAA20040075,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20040075,DEV_CAA20040075,CAA20211050,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20040100,DEV_CAA20040100,CAA20040100,candidate_component,candidate_component,include_component,reconciled_episode,distinct_component_included,include_component,reconciled_episode,distinct_component_included,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20040100,DEV_CAA20040100,CAA20040687,candidate_component,candidate_component,include_component,reconciled_episode,distinct_component_included,include_component,reconciled_episode,distinct_component_included,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20050525,DEV_CAA20050525,CAA20050525,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20050525,DEV_CAA20050525,CAA20220005,unresolved_pending_outside_read,unresolved_pending_outside_read,evidence_only,none,no_reliable_value_after_search,evidence_only,none,no_reliable_value_after_search,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20100280,DEV_CAA20100280,CAA20100280,candidate_component,candidate_component,include_component,reconciled_episode,distinct_component_included,include_component,reconciled_episode,distinct_component_included,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20100280,DEV_CAA20100280,CAA20100285,candidate_component,candidate_component,include_component,reconciled_episode,distinct_component_included,include_component,reconciled_episode,distinct_component_included,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20130072,DEV_CAA20130072,CAA20130072,candidate_representative,candidate_representative,select_representative,reconciled_episode,selected_reporting_representative,select_representative,reconciled_episode,selected_reporting_representative,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20130072,DEV_CAA20130072,CAA20138489,candidate_duplicate,candidate_duplicate,exclude_duplicate,none,duplicate_reporting_excluded,exclude_duplicate,none,duplicate_reporting_excluded,Episode role assigned independently for total and low-income units.
UNITQ_DEV_CAA20132001,DEV_CAA20132001,CAA20132001,candidate_representative,candidate_representative,select_representative,reconciled_episode,selected_reporting_representative,select_representative,reconciled_episode,selected_reporting_representative,Episode role assigned independently for total and low-income units.
