development_id,development_anchor_hud_id,hud_id,episode_number,project,proj_add,proj_cty,proj_st,state_id,yr_pis,yr_alloc,n_unitsr,li_unitr,final_decision,final_reason_code,member_action,adjudicated_development_id,adjudicated_development_anchor_hud_id
DEV_NJA20040025,NJA20040025,NJA20040025,1,ETHEL R. LAWRENCE HOMES PHASE II,1 ETHEL LAWRENCE BOULEVARD,MOUNT LAUREL TWP.,NJ,PM-01363,2004,2002,40,40,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20040025,NJA20040025
DEV_NJA20040025,NJA20040025,NJA20049046,2,ETHEL R. LAWRENCE HOMES PHASE II,1 ETHEL R. LAWRENCE BOULEVARD,MOUNT LAUREL TOWNSHIP,NJ,01363,2004,9999,40,40,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20040025,NJA20040025
DEV_NJA20050050,NJA20050050,NJA20050050,1,DON VER APARTMENTS,169 SOUTH MAIN STREET,PHILLIPSBURG TOWN,NJ,NJ-01378-1,2005,2003,10,10,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20050050,NJA20050050
DEV_NJA20050050,NJA20050050,NJA20059079,2,DON VER APARTMENTS,169 SOUTH MAIN STREET,PHILLIPSBURG,NJ,01378,2005,9999,10,10,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20050050,NJA20050050
DEV_NJA20060095,NJA20060095,NJA20060095,1,BELLMAWR SENIOR HOUSING,239 WEST BROWNING ROAD,BELLMAWR BORO,NJ,NJ-01394-1,2006,8888,130,130,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20060095,NJA20060095
DEV_NJA20060095,NJA20060095,NJA20069078,2,BELLMAWR SENIOR HOUSING,255 WEST BROWNING ROAD,BELLMAWR,NJ,01394,2006,9999,130,130,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20060095,NJA20060095
DEV_NJA20069089,NJA20069089,NJA20069089,1,MIDTOWN SENIOR APARTMENTS,1512 MONROE AVENUE,NEPTUNE CITY,NJ,01423,2006,9999,40,40,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20069089,NJA20069089
DEV_NJA20069089,NJA20069089,NJA20120870,2,MIDTOWN SENIOR APARTMENTS,1512 MONROE AVENUE,NEPTUNE TWP.,NJ,NJ-0724,2012,2004,40,40,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20069089,NJA20069089
DEV_NJA20080100,NJA20080100,NJA20080100,1,BUENA GARDENS SENIOR APARTMENTS,115 WEST PACIFIC AVENUE,BUENA BORO,NJ,NJ-01397-1,2008,8888,78,77,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20080100,NJA20080100
DEV_NJA20080100,NJA20080100,NJA20089062,2,BUENA GARDENS SENIOR APARTMENTS,114 WEST ARCTIC AVENUE,MINOTOLA,NJ,01397,2008,9999,78,78,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20080100,NJA20080100
DEV_NJA20120035,NJA20120035,NJA20120035,1,WALTER G ALEXANDER DEVELOPMENT PHASE I,105 WILSON PL,ORANGE,NJ,NJ-02604,2012,2011,65,65,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20120035,NJA20120035
DEV_NJA20120035,NJA20120035,NJA20123141,2,WALTER G. ALEXANDER DEVELOPMENT - PHASE I,105 WILSON PL,ORANGE,NJ,02604,2012,2011,65,65,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20120035,NJA20120035
DEV_NJA20123079,NJA20123079,NJA20123079,1,LINCOLN COURT - PHASE II #480,357 LINCOLN AVE,ORANGE,NJ,999999999999,2012,2013,42,42,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NJA20123079,NJA20123079
DEV_NJA20123079,NJA20123079,NJA00000059,2,LINCOLN COURT PHASE II #480,357 LINCOLN AVE # 363,ORANGE,NJ,NJ-97-48,8888,8888,1,1,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NJA20123079,NJA20123079
DEV_NJA20123134,NJA20123134,NJA20123134,1,THE PALISADES #611,3900-3914 PALISADE AVENUE,UNION CITY,NJ,999999999999,2012,2013,45,45,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NJA20123134,NJA20123134
DEV_NJA20123134,NJA20123134,NJA00000086,2,THE PALISADES #611,3900-391 4 PALISADE AVE,UNION CITY,NJ,NJ-99-61,8888,8888,41,41,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NJA20123134,NJA20123134
DEV_NJA20123147,NJA20123147,NJA20123147,1,WEEQUAHIC PARK APTS V #476,479 ELIZABETH AVE # 485,NEWARK,NJ,999999999999,2012,2013,49,49,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NJA20123147,NJA20123147
DEV_NJA20123147,NJA20123147,NJA00000093,2,WEEQUAHIC PARK APTS V #476,2 CUSTER AVE,NEWARK,NJ,NJ-96-47,8888,8888,48,48,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NJA20123147,NJA20123147
DEV_NJA20123148,NJA20123148,NJA20123148,1,WEEQUAHIC PARK APTS. III #390,1 GRUMMAN AVE,NEWARK,NJ,999999999999,2012,2013,80,80,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NJA20123148,NJA20123148
DEV_NJA20123148,NJA20123148,NJA00000092,2,WEEQUAHIC PARK APTS III #390,2 KEER AVE,NEWARK,NJ,NJ-94-39,8888,8888,78,78,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NJA20123148,NJA20123148
DEV_NJA20125012,NJA20125012,NJA20125012,1,"WALTER G ALEXANDER, PH II SENIOR",105 WILSON PLACE,ORANGE,NJ,2622,2012,9999,48,48,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20125012,NJA20125012
DEV_NJA20125012,NJA20125012,NJA20129012,2,"WALTER G ALEXANDER, PH II SENIOR",105 WILSON PLACE,CITY OF ORANGE,NJ,02622,2012,9999,48,48,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20125012,NJA20125012
DEV_NJA20200005,NJA20200005,NJA20200005,1,BOSTON WAY VILLAGE,"SYLVAN AVE, BOSTON WAY, MEMORIAL DRIVE",ASBURY PARK,NJ,1765,2020,9999,104,103,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20200005,NJA20200005
DEV_NJA20200005,NJA20200005,NJA0000X009,2,BOSTON WAY VILLAGE,"SYLVAN AVE, BOSTON WAY, MEMORIAL DRIVE",ASBURY PARK,NJ,NJ-99-99,9999,9999,104,103,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20200005,NJA20200005
DEV_NJA20200010,NJA20200010,NJA20200010,1,CEDAR MEADOWS,1462 RAHWAY AVENUE,WOODBRIDGE,NJ,1761,2020,9999,100,100,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20200010,NJA20200010
DEV_NJA20200010,NJA20200010,NJA0000X019,2,CEDAR MEADOWS,1462 RAHWAY AVENUE,WOODBRIDGE,NJ,NJ-99-99,9999,9999,100,100,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20200010,NJA20200010
DEV_NJA20200039,NJA20200039,NJA20200039,1,THE WILLOWS AT WHITING,1110 ROUTE 70,MANCHESTER TWP.,NJ,1743,2020,9999,76,76,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20200039,NJA20200039
DEV_NJA20200039,NJA20200039,NJA0000X073,2,THE WILLOWS AT WHITING,1110 ROUTE 70,MANCHESTER TWP.,NJ,NJ-99-99,9999,9999,76,76,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20200039,NJA20200039
DEV_NJA20200047,NJA20200047,NJA20200047,1,WESTVILLE SENIOR,1000-1002 AND 1010 BROADWAY,WESTVILLE,NJ,1527,2020,9999,64,63,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20200047,NJA20200047
DEV_NJA20200047,NJA20200047,NJA0000X085,2,WESTVILLE SENIOR,1000-1002 AND 1010 BROADWAY,WESTVILLE,NJ,NJ-99-99,9999,9999,64,63,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20200047,NJA20200047
DEV_NJA20213004,NJA20213004,NJA20213004,1,BALTIC PLAZA #2144,1313 BALTIC AVE,ATLANTIC CITY,NJ,03489-1,2021,9999,168,168,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NJA20213004,NJA20213004
DEV_NJA20213004,NJA20213004,NJA20222006,2,BALTIC PLAZA #2144,1313 BALTIC AVENUE,ATLANTIC CITY,NJ,03489,2022,2021,169,168,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NJA20213004,NJA20213004
DEV_NJA20240006,NJA20240006,NJA20240007,1,CRAMER HILL SENIOR #2115,1200 N 24TH STREET,CAMDEN,NJ,07806,2024,2021,55,52,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20240006,NJA20240006
DEV_NJA20240006,NJA20240006,NJA20240006,2,CRAMER HILL SENIOR  #2115,1200 N 24TH ST,CAMDEN,NJ,07806-1,2024,2023,55,52,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20240006,NJA20240006
DEV_NVA19980040,NVA19980040,NVA19980040,1,BUENA VISTA SPRINGS II,2417 MORTON AVE,NORTH LAS VEGAS,NV,NV-96-01,1998,1996,40,30,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NVA19980040,NVA19980040
DEV_NVA19980040,NVA19980040,NVA19989001,2,BUENA VISTA SPRINGS II,2417 MORTON AVENUE,NORTH LAS VEGAS,NV,96-01,1998,1996,24,18,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NVA19980040,NVA19980040
DEV_NVA20000020,NVA20000020,NVA20000020,1,MOUNTAIN VIEW,1200 HANSON ST,WINNEMUCCA,NV,99-06,2000,1999,42,41,accept,same_property_recapitalization,retain_provisional_group,DEV_NVA20000020,NVA20000020
DEV_NVA20000020,NVA20000020,NVA20222003,2,MOUNTAIN VIEW,1200 HANSON STREET,WINNEMUCCA,NV,20-67,2022,2023,42,42,accept,same_property_recapitalization,retain_provisional_group,DEV_NVA20000020,NVA20000020
DEV_NVA20050005,NVA20050005,NVA20050005,1,ANNABELLE PINES,310 ANNABELLE LN,HENDERSON,NV,NV-03-07,2005,2003,104,104,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NVA20050005,NVA20050005
DEV_NVA20050005,NVA20050005,NVA20059001,2,ANNABELLE PINES,310 ANNABELLE LANE,HENDERSON,NV,03-07,2005,2003,106,104,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NVA20050005,NVA20050005
DEV_NYA20009262,NYA20009262,NYA20009262,1,LAUREL HOMES,4 LINDEN CT,ROSLYN HEIGHTS,NY,19980968,2000,2002,66,66,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYA20009262,NYA20009262
DEV_NYA20009262,NYA20009262,NYB20213051,2,LAUREL HOMES,72 LAUREL STREET,ROSLYN HEIGHTS,NY,NY-21-2643,2021,2019,74,74,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYA20009262,NYA20009262
DEV_NYC19980800,NYC19980800,NYC19980800,1,THE SAGAMORE,189 W 89TH ST,NEW YORK,NY,NY-27-4782409,1998,1996,265,53,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC19980800,NYC19980800
DEV_NYC19980800,NYC19980800,NYC19989011,2,THE SAGAMORE,189 WEST 89TH STREET,NEW YORK,NY,27-4782409,1998,1996,53,53,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC19980800,NYC19980800
DEV_NYC20050800,NYC20050800,NYC20050800,1,DR BETTY SHABAZZ APTS,660 GATES AVE,BROOKLYN,NY,NY-03-02119,2005,2008,40,35,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20050800,NYC20050800
DEV_NYC20050800,NYC20050800,NYC20060013,2,DR BETTY SHABAZZ APTS,690 GATES AVE,BROOKLYN,NY,NY-03-02121,2006,2005,39,27,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20050800,NYC20050800
DEV_NYC20050800,NYC20050800,NYC20110562,3,DR BETTY SHABAZZ APTS,690 GATES AVE,BROOKLYN,NY,NY-03-02120,2011,2010,78,78,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20050800,NYC20050800
DEV_NYC20060055,NYC20060055,NYC20060055,1,MARKHAM GARDENS,15 MARKHAM LN,STATEN ISLAND,NY,NY-06-085,2006,2006,190,190,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20060055,NYC20060055
DEV_NYC20060055,NYC20060055,NYC20090802,2,MARKHAM GARDENS,70 NORTH BURGHER AVE.,STATEN ISLAND,NY,75-3218207,2009,2006,240,190,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20060055,NYC20060055
DEV_NYC20100142,NYC20100142,NYC20100142,1,LIVONIA TERRACE APTS,446 ALABAMA AVE,BROOKLYN,NY,NY-09-011,2010,2009,60,58,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20100142,NYC20100142
DEV_NYC20100142,NYC20100142,NYC20100144,2,LIVONIA TERRACE APTS,469 ALABAMA AVE,BROOKLYN,NY,NY-09-015,2010,2009,29,26,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20100142,NYC20100142
DEV_NYC20100142,NYC20100142,NYC20100146,3,LIVONIA TERRACE APTS,435 ALABAMA AVE,BROOKLYN,NY,NY-09-016,2010,2009,84,83,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20100142,NYC20100142
DEV_NYC20100142,NYC20100142,NYC20100806,4,LIVONIA TERRACE APTS,,BROOKLYN,NY,0902111,2010,2009,15,15,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20100142,NYC20100142
DEV_NYC20110801,NYC20110801,NYC20110801,1,HCCI PORTFOLIO (8TH AVENUE),8TH AVE,NEW YORK,NY,1102145,2011,2011,127,127,reject,coarse_address_links_distinct_properties,separate_hud_episode,DEV_NYC20110801,NYC20110801
DEV_NYC20110801,NYC20110801,NYC20110802,2,HCCI PORTFOLIO (8TH AVENUE),8TH AVE,NEW YORK,NY,1102144,2011,2011,96,96,reject,coarse_address_links_distinct_properties,separate_hud_episode,DEV_NYC20110802,NYC20110802
DEV_NYC20110801,NYC20110801,NYC20110803,3,HCCI PORTFOLIO (8TH AVENUE),8TH AVE,NEW YORK,NY,1102143,2011,2011,333,333,reject,coarse_address_links_distinct_properties,separate_hud_episode,DEV_NYC20110803,NYC20110803
DEV_NYC20110801,NYC20110801,NYC20120812,4,HCCI PORTFOLIO (8TH AVENUE),8TH AVE,NEW YORK,NY,1102146,2012,2011,196,196,reject,coarse_address_links_distinct_properties,separate_hud_episode,DEV_NYC20120812,NYC20120812
DEV_NYC20110801,NYC20110801,NYC20120815,5,HCCI PORTFOLIO (8TH AVENUE),8TH AVE,NEW YORK,NY,1102140,2012,2011,1067,1067,reject,coarse_address_links_distinct_properties,separate_hud_episode,DEV_NYC20120815,NYC20120815
DEV_NYC20110848,NYC20110848,NYC20110848,1,RUTGERS,45 PIKE STREET,NEW YORK,NY,01-0943503,2011,2010,720,608,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NYC20110848,NYC20110848
DEV_NYC20110848,NYC20110848,NYE00000074,2,RUTGERS,45 PIKE STREET,NEW YORK,NY,01-0943503,8888,8888,720,608,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NYC20110848,NYC20110848
DEV_NYC20120810,NYC20120810,NYC20120810,1,HCCI PORTFOLIO (7TH AVENUE),7TH AVE,NEW YORK,NY,1102149,2012,2011,116,116,reject,coarse_address_links_distinct_properties,separate_hud_episode,DEV_NYC20120810,NYC20120810
DEV_NYC20120810,NYC20120810,NYC20120817,2,HCCI PORTFOLIO (7TH AVENUE),7TH AVE,NEW YORK,NY,1102138,2012,2011,110,110,reject,coarse_address_links_distinct_properties,separate_hud_episode,DEV_NYC20120817,NYC20120817
DEV_NYC20120811,NYC20120811,NYC20120811,1,HCCI PORTFOLIO (WEST 147TH STREET),W 147TH ST,NEW YORK,NY,1102147,2012,2011,32,32,reject,coarse_address_links_distinct_properties,separate_hud_episode,DEV_NYC20120811,NYC20120811
DEV_NYC20120811,NYC20120811,NYC20120813,2,HCCI PORTFOLIO (WEST 147TH STREET),W 147TH ST,NEW YORK,NY,1102142,2012,2011,104,104,reject,coarse_address_links_distinct_properties,separate_hud_episode,DEV_NYC20120813,NYC20120813
DEV_NYC20120811,NYC20120811,NYC20120814,3,HCCI PORTFOLIO (WEST 147TH STREET),W 147TH ST,NEW YORK,NY,1102141,2012,2011,109,109,reject,coarse_address_links_distinct_properties,separate_hud_episode,DEV_NYC20120814,NYC20120814
DEV_NYC20120838,NYC20120838,NYC20120838,1,SINCLAIR HOUSES,502 W 151ST ST,NEW YORK,NY,1062156,2012,2012,80,80,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20120838,NYC20120838
DEV_NYC20120838,NYC20120838,NYC20130216,2,SINCLAIR HOUSES,528 WEST 151ST STREET,NEW YORK,NY,80-0848744,2013,2012,81,80,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20120838,NYC20120838
DEV_NYC20140005,NYC20140005,NYC20140005,1,HARLEM RIVER POINT SOUTH,200 E 131ST ST,NEW YORK,NY,1202042,2014,2012,12,12,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20140005,NYC20140005
DEV_NYC20140005,NYC20140005,NYC20142021,2,HARLEM RIVER POINT SOUTH,200 EAST 131ST STREET,NEW YORK,NY,27-2350681,2014,2012,140,139,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NYC20140005,NYC20140005
DEV_OHA19890015,OHA19890015,OHA19890015,1,ALPHA TOWERS,525 E WOODRUFF AVE,TOLEDO,OH,OH-89-0307,1989,1989,165,165,accept,same_property_recapitalization,retain_provisional_group,DEV_OHA19890015,OHA19890015
DEV_OHA19890015,OHA19890015,OHA20240001,2,ALPHA TOWERS,525 EAST WOODRUFF AVENUE,TOLEDO,OH,230214,2024,2023,165,165,accept,same_property_recapitalization,retain_provisional_group,DEV_OHA19890015,OHA19890015
DEV_OHA19890440,OHA19890440,OHA19890440,1,MUSICIANS TOWERS,2727 LANCASHIRE RD,CLEVELAND HEIGHTS,OH,OH-89-0421,1989,1989,240,240,accept,same_property_recapitalization,retain_provisional_group,DEV_OHA19890440,OHA19890440
DEV_OHA19890440,OHA19890440,OHA20200029,2,MUSICIANS TOWERS,2727 LANCASHIRE ROAD,CLEVELAND HEIGHTS,OH,180210,2020,2018,240,240,accept,same_property_recapitalization,retain_provisional_group,DEV_OHA19890440,OHA19890440
DEV_OHA19930235,OHA19930235,OHA19930235,1,OVER THE RHINE,19 E 15TH ST,CINCINNATI,OH,OH-91-0675,1993,1991,6,6,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_OHA19930235,OHA19930235
DEV_OHA19930235,OHA19930235,OHA19930240,2,OVER THE RHINE,19 EAST 15TH STREET,CINCINNATI,OH,910675,1993,1991,6,6,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_OHA19930235,OHA19930235
DEV_OHA20150002,OHA20150002,OHA20150002,1,ARTSPACE HAMILTON LOFTS,222 HIGH STREET,HAMILTON,OH,130003,2015,2013,42,42,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_OHA20150002,OHA20150002
DEV_OHA20150002,OHA20150002,OHA20158113,2,ARTSPACE HAMILTON LOFTS,222 HIGH ST,HAMILTON,OH,130003,2015,2013,42,42,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_OHA20150002,OHA20150002
DEV_OHA20150029,OHA20150029,OHA20150029,1,TEMPLIN-BRADLEY CO. LOFTS,5700 DETROIT AVENUE,CLEVELAND,OH,130093,2015,2013,30,30,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_OHA20150029,OHA20150029
DEV_OHA20150029,OHA20150029,OHA20158117,2,TEMPLIN-BRADLEY CO LOFTS,5700 DETROIT AVE,CLEVELAND,OH,13093,2015,2013,30,15,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_OHA20150029,OHA20150029
DEV_OHA20180028,OHA20180028,OHA20180028,1,SANDSTONE APARTMENTS,100 NORTH PLAINS ROAD,THE PLAINS,OH,160019,2018,2016,50,50,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20180028,OHA20180028
DEV_OHA20180028,OHA20180028,OHA20180029,2,SANDSTONE APARTMENTS,100 NORTH PLAINS ROAD,THE PLAINS,OH,160019,2018,2016,4,4,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20180028,OHA20180028
DEV_OHA20200009,OHA20200009,OHA20200009,1,COMMONS AT SOUTH CUMMINSVILLE,3775 HERRON AVENUE,CINCINNATI,OH,170230,2020,2018,80,80,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_OHA20200009,OHA20200009
DEV_OHA20200009,OHA20200009,OHA20203050,2,COMMONS AT SOUTH CUMMINSVILLE,3775 HERRON AVENUE,CINCINNATI,OH,170230,2020,2018,80,80,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_OHA20200009,OHA20200009
DEV_OHA20200034,OHA20200034,OHA20200034,1,PARSONS PLACE APARTMENTS,1354 EAST BARTHMAN AVENUE,COLUMBUS,OH,180051,2020,2018,5,5,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20200034,OHA20200034
DEV_OHA20200034,OHA20200034,OHA20200035,2,PARSONS PLACE APARTMENTS,1354 EAST BARTHMAN AVENUE,COLUMBUS,OH,180051,2020,2018,62,62,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20200034,OHA20200034
DEV_OHA20200040,OHA20200040,OHA20200040,1,STONEY POINTE COMMONS II,1791 VERNON ODOM BOULEVARD,AKRON,OH,180037,2020,2017,3,3,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20200040,OHA20200040
DEV_OHA20200040,OHA20200040,OHA20200041,2,STONEY POINTE COMMONS II,1791 VERNON ODOM BOULEVARD,AKRON,OH,180037,2020,2019,45,45,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20200040,OHA20200040
DEV_OHA20220008,OHA20220008,OHA20220008,1,HEMPSTEAD LANDING,HEMPSTEAD STATION DRIVE AND MEIJER W DRIVE,KETTERING,OH,200007,2022,2020,2,2,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20220008,OHA20220008
DEV_OHA20220008,OHA20220008,OHA20220009,2,HEMPSTEAD LANDING,HEMPSTEAD STATION DRIVE AND MEIJER W DRIVE,KETTERING,OH,200007,2022,2020,40,40,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20220008,OHA20220008
DEV_OHA20230006,OHA20230006,OHA20230007,1,CLEVELAND SCHOLAR HOUSE,2565 COMMUNITY COLLEGE AVE,CLEVELAND,OH,210010,2023,2021,40,40,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20230006,OHA20230006
DEV_OHA20230006,OHA20230006,OHA20230006,2,CLEVELAND SCHOLAR HOUSE,2565 COMMUNITY COLLEGE AVE,CLEVELAND,OH,210010,2023,2022,14,14,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20230006,OHA20230006
DEV_OHA20230017,OHA20230017,OHA20230017,1,I PROMISE HOUSING,445 S MAPLE STREET,AKRON,OH,200065,2023,2020,5,5,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20230017,OHA20230017
DEV_OHA20230017,OHA20230017,OHA20230018,2,I PROMISE HOUSING,445 S MAPLE STREET,AKRON,OH,200065,2023,2021,50,50,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20230017,OHA20230017
DEV_OHA20230031,OHA20230031,OHA20230032,1,SINCLAIR FAMILY APARTMENTS,5055 AND 5075 SINCLAIR ROAD,COLUMBUS,OH,200248,2023,2020,8,8,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20230031,OHA20230031
DEV_OHA20230031,OHA20230031,OHA20230031,2,SINCLAIR FAMILY APARTMENTS,5055 AND 5075 SINCLAIR ROAD,COLUMBUS,OH,200248,2023,2021,180,180,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20230031,OHA20230031
DEV_OHA20230039,OHA20230039,OHA20230039,1,UPPER SANDUSKY VILLAGE,202 WESTBROOK BLVD,UPPER SANDUSKY,OH,210009,2023,2021,50,50,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20230039,OHA20230039
DEV_OHA20230039,OHA20230039,OHA20230040,2,UPPER SANDUSKY VILLAGE,202 WESTBROOK BLVD,UPPER SANDUSKY,OH,210009,2023,2021,4,4,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20230039,OHA20230039
DEV_OHA20240006,OHA20240006,OHA20240006,1,CHESTNUT VILLAGE APARTMENTS,5321 CHESTNUT AVE,ASHTABULA,OH,210027,2024,2021,9,9,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20240006,OHA20240006
DEV_OHA20240006,OHA20240006,OHA20240007,2,CHESTNUT VILLAGE APARTMENTS,5321 CHESTNUT AVE,ASHTABULA,OH,210027,2024,2022,32,32,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20240006,OHA20240006
DEV_OHA20240013,OHA20240013,OHA20240013,1,HARVEST CROSSING SENIOR VILLAS,1045 WHEATLAND DR,JACKSON,OH,220049,2024,2022,46,46,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20240013,OHA20240013
DEV_OHA20240013,OHA20240013,OHA20240014,2,HARVEST CROSSING SENIOR VILLAS,1045 WHEATLAND DR,JACKSON,OH,220049,2024,2022,4,4,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20240013,OHA20240013
DEV_OHA20240036,OHA20240036,OHA20240037,1,THE LOFTS AT KETTERING TOWN CENTER,3233 WOODMAN DR,KETTERING,OH,210032,2024,2021,51,51,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20240036,OHA20240036
DEV_OHA20240036,OHA20240036,OHA20240036,2,THE LOFTS AT KETTERING TOWN CENTER,3233 WOODMAN DR,KETTERING,OH,210032,2024,2022,7,7,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20240036,OHA20240036
DEV_OHA20240039,OHA20240039,OHA20240040,1,THE SENIOR VILLAGE AT KETTERING TOWN CENTER,3253 WOODMAN DR,KETTERING,OH,210039,2024,2021,52,52,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20240039,OHA20240039
DEV_OHA20240039,OHA20240039,OHA20240039,2,THE SENIOR VILLAGE AT KETTERING TOWN CENTER,3253 WOODMAN DR,KETTERING,OH,210039,2024,2022,8,8,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20240039,OHA20240039
DEV_OHA20240043,OHA20240043,OHA20240043,1,VANDALIA POINT,1601 BLUE ROCK STREET,CINCINNATI,OH,220043,2024,2022,2,2,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20240043,OHA20240043
DEV_OHA20240043,OHA20240043,OHA20240044,2,VANDALIA POINT,1601 BLUE ROCK STREET,CINCINNATI,OH,220043,2024,2022,52,52,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_OHA20240043,OHA20240043
DEV_OKA19980065,OKA19980065,OKA19980065,1,HICKORY CROSSING,2101 S HICKORY ST,SAPULPA,OK,970723,1998,1997,40,39,accept,same_property_recapitalization,retain_provisional_group,DEV_OKA19980065,OKA19980065
