single_address_question_id,development_id,development_name,first_pis_year,n_units_development,review_cluster_id,development_anchor_hud_id,adjudicated_development_id,adjudicated_development_anchor_hud_id,n_review_cluster_members,member_action,shared_geocoding_query_decision,source_rows_changed
SAQ_0356,DEV_ILB20040800,SENIOR SUITES OF WEST HUMBOLDT PARK,2004,88,SAC_00684,ILB20040800,DEV_ILB20040800,ILB20040800,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0356,DEV_ILB20049013,SENIOR SUITES HUMBOLDT PARK,2004,88,SAC_00684,ILB20049013,DEV_ILB20040800,ILB20040800,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0357,DEV_ILA20100921,THE SENIOR SUITES OF AUTUMN GREEN AT WRIGHT,2010,36,SAC_00685,ILA20100921,DEV_ILA20100921,ILA20100921,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0357,DEV_ILB20105002,THE SENIOR SUITES OF AUTUMN GREEN AT WRIGHT CAMPUS,2010,32,SAC_00685,ILB20105002,DEV_ILA20100921,ILA20100921,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0358,DEV_ILB0000X050,MIRIAM APARTMENTS,,66,SAC_00686,ILB0000X050,DEV_ILB0000X050,ILB0000X050,1,retain_current_development,not_approved,FALSE
SAQ_0358,DEV_ILB19920025,FRIENDLY TOWERS,1992,66,SAC_00687,ILB19920025,DEV_ILB19920025,ILB19920025,1,retain_current_development,not_approved,FALSE
SAQ_0359,DEV_ILA19880052,LAVERGNE COURTS,1988,158,SAC_00688,ILA19880052,DEV_ILA19880052,ILA19880052,1,retain_current_development,not_approved,FALSE
SAQ_0359,DEV_ILA19880075,WASHINGTON COURTS APTS,1988,22,SAC_00689,ILA19880075,DEV_ILA19880075,ILA19880075,1,retain_current_development,not_approved,FALSE
SAQ_0360,DEV_ILA00000114,PARKVIEW TOWERS APTS,,102,SAC_00690,ILA00000114,DEV_ILA00000114,ILA00000114,1,retain_current_development,not_approved,FALSE
SAQ_0360,DEV_ILB19880075,PARKVIEW (CHICAGO),1988,102,SAC_00691,ILB19880075,DEV_ILB19880075,ILB19880075,1,retain_current_development,not_approved,FALSE
SAQ_0361,DEV_ILB20130100,SENIOR SUITES AT MIDWAY VILLAGE,2013,89,SAC_00692,ILB20130100,DEV_ILB20130100,ILB20130100,1,retain_current_development,not_approved,FALSE
SAQ_0361,DEV_ILB20136005,SENIOR SUITES OF MIDWAY VILLAGE .,2013,89,SAC_00693,ILB20136005,DEV_ILB20136005,ILB20136005,1,retain_current_development,not_approved,FALSE
SAQ_0362,DEV_ILA19920035,BAYBERRY B APTS,1992,12,SAC_00694,ILA19920035,DEV_ILA19920035,ILA19920035,1,retain_current_development,not_approved,FALSE
SAQ_0362,DEV_ILA19930050,BAYBERRY C APTS,1993,12,SAC_00695,ILA19930050,DEV_ILA19930050,ILA19930050,1,retain_current_development,not_approved,FALSE
SAQ_0363,DEV_ILA20080020,CANTERBURY HOUSE - DIXON,2008,50,SAC_00696,ILA20080020,DEV_ILA20080020,ILA20080020,1,retain_current_development,not_approved,FALSE
SAQ_0363,DEV_ILA20120814,CANTERBURY HOUSE APTS II,2012,58,SAC_00697,ILA20120814,DEV_ILA20120814,ILA20120814,1,retain_current_development,not_approved,FALSE
SAQ_0364,DEV_ILA20020150,PARSONS PLACE,2002,174,SAC_00698,ILA20020150,DEV_ILA20020150,ILA20020150,1,retain_current_development,not_approved,FALSE
SAQ_0364,DEV_ILA20050095,PARSONS PLACE PHASE II,2005,102,SAC_00699,ILA20050095,DEV_ILA20050095,ILA20050095,1,retain_current_development,not_approved,FALSE
SAQ_0365,DEV_ILA19980080,HOLLOW TREE APTS,1998,62,SAC_00700,ILA19980080,DEV_ILA19980080,ILA19980080,1,retain_current_development,not_approved,FALSE
SAQ_0365,DEV_ILA20010055,HOLLOW TREE II,2001,40,SAC_00701,ILA20010055,DEV_ILA20010055,ILA20010055,1,retain_current_development,not_approved,FALSE
SAQ_0366,DEV_ILA19890105,D'ADRIAN MEADOWS APTS,1989,16,SAC_00702,ILA19890105,DEV_ILA19890105,ILA19890105,1,retain_current_development,not_approved,FALSE
SAQ_0366,DEV_ILA19900165,PREIS LANE APTS,1990,8,SAC_00703,ILA19900165,DEV_ILA19900165,ILA19900165,1,retain_current_development,not_approved,FALSE
SAQ_0366,DEV_ILA19910010,D'ADRIAN MEADOWS APTS II,1991,16,SAC_00704,ILA19910010,DEV_ILA19910010,ILA19910010,1,retain_current_development,not_approved,FALSE
SAQ_0367,DEV_ILA19930115,GREENWOOD APTS,1993,11,SAC_00705,ILA19930115,DEV_ILA19930115,ILA19930115,1,retain_current_development,not_approved,FALSE
SAQ_0367,DEV_ILA19960100,GRIDLEY MANOR APTS,1996,12,SAC_00706,ILA19960100,DEV_ILA19960100,ILA19960100,1,retain_current_development,not_approved,FALSE
SAQ_0368,DEV_ILA20080900,RIVERWOODS APTS,2008,125,SAC_00707,ILA20080900,DEV_ILA20080900,ILA20080900,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0368,DEV_ILA20240012,RIVERWOODS APARTMENTS,2024,125,SAC_00707,ILA20240012,DEV_ILA20080900,ILA20080900,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0369,DEV_ILA19890120,MARTIN LAMPLIGHTER (MC LEAN),1989,48,SAC_00708,ILA19890120,DEV_ILA19890120,ILA19890120,1,retain_current_development,not_approved,FALSE
SAQ_0369,DEV_ILA20120807,LAMPLIGHT MANOR,2012,24,SAC_00709,ILA20120807,DEV_ILA20120807,ILA20120807,1,retain_current_development,not_approved,FALSE
SAQ_0370,DEV_ILA19960255,CANTERBURY HOUSE APTS,1996,48,SAC_00710,ILA19960255,DEV_ILA19960255,ILA19960255,1,retain_current_development,not_approved,FALSE
SAQ_0370,DEV_ILA20030145,CANTERBURY WOOD APTS,2003,50,SAC_00711,ILA20030145,DEV_ILA20030145,ILA20030145,1,retain_current_development,not_approved,FALSE
SAQ_0371,DEV_ILA19880046,KATHERINE MANOR 103,1988,1,SAC_00712,ILA19880046,DEV_ILA19880046,ILA19880046,1,retain_current_development,not_approved,FALSE
SAQ_0371,DEV_ILA19880047,KATHERINE MANOR 113,1988,1,SAC_00713,ILA19880047,DEV_ILA19880047,ILA19880047,1,retain_current_development,not_approved,FALSE
SAQ_0371,DEV_ILA19880048,KATHERINE MANOR 201,1988,1,SAC_00714,ILA19880048,DEV_ILA19880048,ILA19880048,1,retain_current_development,not_approved,FALSE
SAQ_0371,DEV_ILA19880049,KATHERINE MANOR 203,1988,1,SAC_00715,ILA19880049,DEV_ILA19880049,ILA19880049,1,retain_current_development,not_approved,FALSE
SAQ_0371,DEV_ILA19880050,KATHERINE MANOR 208,1988,1,SAC_00716,ILA19880050,DEV_ILA19880050,ILA19880050,1,retain_current_development,not_approved,FALSE
SAQ_0372,DEV_ILA20050125,TURNBERRY COURT APTS,2005,60,SAC_00717,ILA20050125,DEV_ILA20050125,ILA20050125,1,retain_current_development,not_approved,FALSE
SAQ_0372,DEV_ILA20070250,TURNBERRY COURT APTS II,2007,50,SAC_00718,ILA20070250,DEV_ILA20070250,ILA20070250,1,retain_current_development,not_approved,FALSE
SAQ_0373,DEV_ILA20020070,OTTAWA PLACE SENIOR APTS,2002,42,SAC_00719,ILA20020070,DEV_ILA20020070,ILA20020070,1,retain_current_development,not_approved,FALSE
SAQ_0373,DEV_ILA20130820,OTTAWA SENIOR HOUSING,2013,62,SAC_00720,ILA20130820,DEV_ILA20130820,ILA20130820,1,retain_current_development,not_approved,FALSE
SAQ_0374,DEV_ILA20010205,RIVER WEST,2001,200,SAC_00721,ILA20010205,DEV_ILA20010205,ILA20010205,1,retain_current_development,not_approved,FALSE
SAQ_0374,DEV_ILA20030175,PEORIA AFFORDABLE HOUSING II,2003,60,SAC_00722,ILA20030175,DEV_ILA20030175,ILA20030175,1,retain_current_development,not_approved,FALSE
SAQ_0374,DEV_ILA20060055,RIVER WEST SOUTH,2006,26,SAC_00723,ILA20060055,DEV_ILA20060055,ILA20060055,1,retain_current_development,not_approved,FALSE
SAQ_0375,DEV_ILA19990130,PRINCETON SENIOR HOUSING,1999,50,SAC_00724,ILA19990130,DEV_ILA19990130,ILA19990130,1,retain_current_development,not_approved,FALSE
SAQ_0375,DEV_ILA20010225,VICTOR MEADOWS PHASE II,2001,36,SAC_00725,ILA20010225,DEV_ILA20010225,ILA20010225,1,retain_current_development,not_approved,FALSE
SAQ_0376,DEV_ILA20000015,CARRIAGE CREEK APTS,2000,226,SAC_00726,ILA20000015,DEV_ILA20000015,ILA20000015,1,retain_current_development,not_approved,FALSE
SAQ_0376,DEV_ILA20050120,THE RESIDENCE AT CARRIAGE CREEK,2005,60,SAC_00727,ILA20050120,DEV_ILA20050120,ILA20050120,1,retain_current_development,not_approved,FALSE
SAQ_0377,DEV_ILA20040115,TERRACE APTS,2004,128,SAC_00728,ILA20040115,DEV_ILA20040115,ILA20040115,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0377,DEV_ILA20220051,THE TERRACE APARTMENTS,2022,128,SAC_00728,ILA20220051,DEV_ILA20040115,ILA20040115,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0378,DEV_ILA19930085,DD DEVELOPMENT OF STERLING I,1993,12,SAC_00729,ILA19930085,DEV_ILA19930085,ILA19930085,1,retain_current_development,not_approved,FALSE
SAQ_0378,DEV_ILA19940055,DD DEVELOPMENT OF STERLING II,1994,10,SAC_00730,ILA19940055,DEV_ILA19940055,ILA19940055,1,retain_current_development,not_approved,FALSE
SAQ_0378,DEV_ILA20120009,STERLING FAMILY HOUSING,2012,22,SAC_00731,ILA20120009,DEV_ILA20120009,ILA20120009,1,retain_current_development,not_approved,FALSE
SAQ_0379,DEV_ILA19950170,PRAIRIE GREEN APTS PHASE I,1995,56,SAC_00732,ILA19950170,DEV_ILA19950170,ILA19950170,1,retain_current_development,not_approved,FALSE
SAQ_0379,DEV_ILA19950175,PRAIRIE GREEN APTS PHASE II,1995,24,SAC_00733,ILA19950175,DEV_ILA19950175,ILA19950175,1,retain_current_development,not_approved,FALSE
SAQ_0379,DEV_ILA19960170,PRAIRIE GREEN APTS PHASE III,1996,48,SAC_00734,ILA19960170,DEV_ILA19960170,ILA19960170,1,retain_current_development,not_approved,FALSE
SAQ_0380,DEV_ILA19960115,J & J APTS #1,1996,6,SAC_00735,ILA19960115,DEV_ILA19960115,ILA19960115,1,retain_current_development,not_approved,FALSE
SAQ_0380,DEV_ILA19960120,J & J APTS #2,1996,12,SAC_00736,ILA19960120,DEV_ILA19960120,ILA19960120,1,retain_current_development,not_approved,FALSE
SAQ_0381,DEV_ILA19930195,WATERFORD APTS PHASE I,1993,144,SAC_00737,ILA19930195,DEV_ILA19930195,ILA19930195,1,retain_current_development,not_approved,FALSE
SAQ_0381,DEV_ILA19930360,WATERFORD APTS PHASE II,1993,144,SAC_00738,ILA19930360,DEV_ILA19930360,ILA19930360,1,retain_current_development,not_approved,FALSE
SAQ_0381,DEV_ILA20110926,CRANE MEADOWS APTS,2011,266,SAC_00739,ILA20110926,DEV_ILA20110926,ILA20110926,1,retain_current_development,not_approved,FALSE
SAQ_0382,DEV_INA20020048,NORTHCREST APTS I,2002,28,SAC_00740,INA20020048,DEV_INA20020048,INA20020048,1,retain_current_development,not_approved,FALSE
SAQ_0382,DEV_INA20020050,NORTHCREST APTS II,2002,28,SAC_00741,INA20020050,DEV_INA20020050,INA20020050,1,retain_current_development,not_approved,FALSE
SAQ_0383,DEV_INA19910026,INDIAN TERRACE VILLAS PHASE II,1991,12,SAC_00742,INA19910026,DEV_INA19910026,INA19910026,1,retain_current_development,not_approved,FALSE
SAQ_0383,DEV_INA19920045,INDIAN TERRACE VILLAS II,1992,48,SAC_00743,INA19920045,DEV_INA19920045,INA19920045,1,retain_current_development,not_approved,FALSE
SAQ_0384,DEV_INA20030142,CANTERBURY HOUSE APTS (BLOOMINGTON),2003,208,SAC_00744,INA20030142,DEV_INA20030142,INA20030142,1,retain_current_development,not_approved,FALSE
SAQ_0384,DEV_INA20202177,LIMESTONE CROSSING APARTMENTS,2020,208,SAC_00745,INA20202177,DEV_INA20202177,INA20202177,1,retain_current_development,not_approved,FALSE
SAQ_0385,DEV_INA20010010,BROWNSBURG POINTE I,2001,80,SAC_00746,INA20010010,DEV_INA20010010,INA20010010,1,retain_current_development,not_approved,FALSE
SAQ_0385,DEV_INA20030035,BROWNSBURG POINTE II,2003,80,SAC_00747,INA20030035,DEV_INA20030035,INA20030035,1,retain_current_development,not_approved,FALSE
SAQ_0386,DEV_INA19870011,FAWN HAVEN APTS,1987,26,SAC_00748,INA19870011,DEV_INA19870011,INA19870011,1,retain_current_development,not_approved,FALSE
SAQ_0386,DEV_INA19890033,FAWN VILLAS I,1989,8,SAC_00749,INA19890033,DEV_INA19890033,INA19890033,1,retain_current_development,not_approved,FALSE
SAQ_0386,DEV_INA19890034,FAWN VILLAS II,1989,8,SAC_00750,INA19890034,DEV_INA19890034,INA19890034,1,retain_current_development,not_approved,FALSE
SAQ_0386,DEV_INA19910017,FAWN VILLAS III,1991,8,SAC_00751,INA19910017,DEV_INA19910017,INA19910017,1,retain_current_development,not_approved,FALSE
SAQ_0387,DEV_INA19920178,ORCHARD APTS II,1992,60,SAC_00752,INA19920178,DEV_INA19920178,INA19920178,1,retain_current_development,not_approved,FALSE
SAQ_0387,DEV_INA19940106,ORCHARD APTS III,1994,58,SAC_00753,INA19940106,DEV_INA19940106,INA19940106,1,retain_current_development,not_approved,FALSE
SAQ_0388,DEV_INA19930145,PRESTWICK SQUARE APTS OF COLUMBUS I,1993,40,SAC_00754,INA19930145,DEV_INA19930145,INA19930145,1,retain_current_development,not_approved,FALSE
SAQ_0388,DEV_INA19940080,PRESTWICK SQUARE APTS OF COLUMBUS II,1994,28,SAC_00755,INA19940080,DEV_INA19940080,INA19940080,1,retain_current_development,not_approved,FALSE
SAQ_0389,DEV_INA20000012,CONNER COURT APTS I,2000,64,SAC_00756,INA20000012,DEV_INA20000012,INA20000012,1,retain_current_development,not_approved,FALSE
SAQ_0389,DEV_INA20030060,CONNER COURT APTS II,2003,64,SAC_00757,INA20030060,DEV_INA20030060,INA20030060,1,retain_current_development,not_approved,FALSE
SAQ_0390,DEV_INA19900047,SHADY KNOLL APTS I,1990,112,SAC_00758,INA19900047,DEV_INA19900047,INA19900047,1,retain_current_development,not_approved,FALSE
SAQ_0390,DEV_INA19940085,SHADY KNOLL APTS II,1994,48,SAC_00759,INA19940085,DEV_INA19940085,INA19940085,1,retain_current_development,not_approved,FALSE
SAQ_0390,DEV_INA19950150,SHADY KNOLL APTS III,1995,48,SAC_00760,INA19950150,DEV_INA19950150,INA19950150,1,retain_current_development,not_approved,FALSE
SAQ_0391,DEV_INA19950055,DEER CREEKE APTS I,1995,108,SAC_00761,INA19950055,DEV_INA19950055,INA19950055,1,retain_current_development,not_approved,FALSE
SAQ_0391,DEV_INA19960050,DEER CREEKE APTS II,1996,62,SAC_00762,INA19960050,DEV_INA19960050,INA19960050,1,retain_current_development,not_approved,FALSE
SAQ_0392,DEV_INA20030020,ASHTON PINES PHASE I,2003,144,SAC_00763,INA20030020,DEV_INA20030020,INA20030020,1,retain_current_development,not_approved,FALSE
SAQ_0392,DEV_INA20100005,ASHTON PINES PHASE II,2010,144,SAC_00764,INA20100005,DEV_INA20100005,INA20100005,1,retain_current_development,not_approved,FALSE
SAQ_0393,DEV_INA20110025,CEDAR TRACE APTS II,2011,35,SAC_00765,INA20110025,DEV_INA20110025,INA20110025,1,retain_current_development,not_approved,FALSE
SAQ_0393,DEV_INA20120050,CEDAR TRACE APTS III,2012,48,SAC_00766,INA20120050,DEV_INA20120050,INA20120050,1,retain_current_development,not_approved,FALSE
SAQ_0394,DEV_INA19930190,VANN PARK APTS I,1993,40,SAC_00767,INA19930190,DEV_INA19930190,INA19930190,1,retain_current_development,not_approved,FALSE
SAQ_0394,DEV_INA19940119,VANN PARK APTS II,1994,48,SAC_00768,INA19940119,DEV_INA19940119,INA19940119,1,retain_current_development,not_approved,FALSE
SAQ_0394,DEV_INA19950180,VANN PARK APTS III,1995,64,SAC_00769,INA19950180,DEV_INA19950180,INA19950180,1,retain_current_development,not_approved,FALSE
SAQ_0394,DEV_INA19960190,VANN PARK APTS IV,1996,40,SAC_00770,INA19960190,DEV_INA19960190,INA19960190,1,retain_current_development,not_approved,FALSE
SAQ_0395,DEV_INA19990080,MEMORIAL PLACE APTS,1999,16,SAC_00771,INA19990080,DEV_INA19990080,INA19990080,1,retain_current_development,not_approved,FALSE
SAQ_0395,DEV_INA20080080,MEMORIAL TOWNHOUSES II,2008,35,SAC_00772,INA20080080,DEV_INA20080080,INA20080080,1,retain_current_development,not_approved,FALSE
SAQ_0396,DEV_INA19960160,TAMERA GARDENS I,1996,48,SAC_00773,INA19960160,DEV_INA19960160,INA19960160,1,retain_current_development,not_approved,FALSE
SAQ_0396,DEV_INA20040046,TAMERA SENIOR VILLAS,2004,52,SAC_00774,INA20040046,DEV_INA20040046,INA20040046,1,retain_current_development,not_approved,FALSE
SAQ_0397,DEV_INA19970025,CANTERBURY HOUSE APTS (SPRINGBROOK),1997,64,SAC_00775,INA19970025,DEV_INA19970025,INA19970025,1,retain_current_development,not_approved,FALSE
SAQ_0397,DEV_INA19990045,FRANKFORT PLACE APTS,1999,36,SAC_00776,INA19990045,DEV_INA19990045,INA19990045,1,retain_current_development,not_approved,FALSE
SAQ_0398,DEV_INA20060083,CONNIE JEAN CROSSING PHASE I,2006,32,SAC_00777,INA20060083,DEV_INA20060083,INA20060083,1,retain_current_development,not_approved,FALSE
SAQ_0398,DEV_INA20070075,CONNIE JEAN CROSSING PHASE II,2007,32,SAC_00778,INA20070075,DEV_INA20070075,INA20070075,1,retain_current_development,not_approved,FALSE
SAQ_0399,DEV_INA20020027,EMERSON HOUSING,2002,44,SAC_00779,INA20020027,DEV_INA20020027,INA20020027,1,retain_current_development,not_approved,FALSE
SAQ_0399,DEV_INA20030130,LANCASTER,2003,60,SAC_00780,INA20030130,DEV_INA20030130,INA20030130,1,retain_current_development,not_approved,FALSE
SAQ_0400,DEV_INA19950152,ST JOHN HOMES,1995,144,SAC_00781,INA19950152,DEV_INA19950152,INA19950152,1,retain_current_development,not_approved,FALSE
SAQ_0400,DEV_INA20060086,HOMEWOOD VILLAGE,2006,92,SAC_00782,INA20060086,DEV_INA20060086,INA20060086,1,retain_current_development,not_approved,FALSE
SAQ_0401,DEV_INA20110100,TROTTERS POINTE PHASE III,2011,96,SAC_00783,INA20110100,DEV_INA20110100,INA20110100,1,retain_current_development,not_approved,FALSE
SAQ_0401,DEV_INA20140120,TROTTERS POINTE PHASE IV,2014,24,SAC_00784,INA20140120,DEV_INA20140120,INA20140120,1,retain_current_development,not_approved,FALSE
SAQ_0402,DEV_INA19930060,DOUGLAS POINTE APTS I,1993,108,SAC_00785,INA19930060,DEV_INA19930060,INA19930060,1,retain_current_development,not_approved,FALSE
SAQ_0402,DEV_INA19950065,DOUGLAS POINTE APTS II,1995,112,SAC_00786,INA19950065,DEV_INA19950065,INA19950065,1,retain_current_development,not_approved,FALSE
SAQ_0402,DEV_INA19960052,DOUGLAS POINTE APTS III,1996,64,SAC_00787,INA19960052,DEV_INA19960052,INA19960052,1,retain_current_development,not_approved,FALSE
SAQ_0403,DEV_INA19970130,MERIDIAN,1997,49,SAC_00788,INA19970130,DEV_INA19970130,INA19970130,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0403,DEV_INA20150012,THE MERIDIAN APARTMENTS,2015,49,SAC_00788,INA20150012,DEV_INA19970130,INA19970130,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0404,DEV_INA20193167,AMBER WOODS IV,2019,50,SAC_00789,INA20193167,DEV_INA20193167,INA20193167,1,retain_current_development,not_approved,FALSE
SAQ_0404,DEV_INA20202165,AMBER WOODS II,2020,42,SAC_00790,INA20202165,DEV_INA20202165,INA20202165,1,retain_current_development,not_approved,FALSE
SAQ_0404,DEV_INA20202166,AMBER WOODS III,2020,50,SAC_00791,INA20202166,DEV_INA20202166,INA20202166,1,retain_current_development,not_approved,FALSE
SAQ_0404,DEV_INA20202167,AMBER WOODS V,2020,50,SAC_00792,INA20202167,DEV_INA20202167,INA20202167,1,retain_current_development,not_approved,FALSE
SAQ_0405,DEV_INA19940118,MAPLETON FALL CREEK (MFC) RECLAMATION I,1994,32,SAC_00793,INA19940118,DEV_INA19940118,INA19940118,1,retain_current_development,not_approved,FALSE
SAQ_0405,DEV_INA19950110,MAPLETON FALL CREEK (MFC) RECLAMATION II,1995,33,SAC_00794,INA19950110,DEV_INA19950110,INA19950110,1,retain_current_development,not_approved,FALSE
SAQ_0405,DEV_INA19980070,MAPLETON FALL CREEK (MFC) RECLAMATION III,1998,28,SAC_00795,INA19980070,DEV_INA19980070,INA19980070,1,retain_current_development,not_approved,FALSE
SAQ_0406,DEV_INA19970155,WILLIAM PENN COMMONS,1997,39,SAC_00796,INA19970155,DEV_INA19970155,INA19970155,1,retain_current_development,not_approved,FALSE
SAQ_0406,DEV_INA19990107,SOUTHSIDE PARTNERS I,1999,31,SAC_00797,INA19990107,DEV_INA19990107,INA19990107,1,retain_current_development,not_approved,FALSE
SAQ_0407,DEV_INA19870007,EASTSIDE EQUITY FUND I,1987,11,SAC_00798,INA19870007,DEV_INA19870007,INA19870007,1,retain_current_development,not_approved,FALSE
SAQ_0407,DEV_INA19870008,EASTSIDE EQUITY FUND II,1987,7,SAC_00799,INA19870008,DEV_INA19870008,INA19870008,1,retain_current_development,not_approved,FALSE
SAQ_0407,DEV_INA19910054,EASTSIDE EQUITY FUND V - A,1991,2,SAC_00800,INA19910054,DEV_INA19910054,INA19910054,1,retain_current_development,not_approved,FALSE
SAQ_0408,DEV_INA20050005,RED MAPLE GROVE I,2005,40,SAC_00801,INA20050005,DEV_INA20050005,INA20050005,1,retain_current_development,not_approved,FALSE
SAQ_0408,DEV_INA20070030,BROKENBURR IIA,2007,60,SAC_00802,INA20070030,DEV_INA20070030,INA20070030,1,retain_current_development,not_approved,FALSE
SAQ_0408,DEV_INA20080095,RED MAPLE GROVE IIB,2008,65,SAC_00803,INA20080095,DEV_INA20080095,INA20080095,1,retain_current_development,not_approved,FALSE
SAQ_0409,DEV_INA20060055,NEW PARKWOODS II-A,2006,60,SAC_00804,INA20060055,DEV_INA20060055,INA20060055,1,retain_current_development,not_approved,FALSE
SAQ_0409,DEV_INA20070165,NEW PARKWOODS II-B LP,2007,64,SAC_00805,INA20070165,DEV_INA20070165,INA20070165,1,retain_current_development,not_approved,FALSE
SAQ_0409,DEV_INA20070170,NEW PARKWOODS III,2007,76,SAC_00806,INA20070170,DEV_INA20070170,INA20070170,1,retain_current_development,not_approved,FALSE
SAQ_0410,DEV_INA20030095,MARTIN LUTHER KING HOMES,2003,25,SAC_00807,INA20030095,DEV_INA20030095,INA20030095,1,retain_current_development,not_approved,FALSE
SAQ_0410,DEV_INA20050050,NORTHAMPTON VILLAGE,2005,90,SAC_00808,INA20050050,DEV_INA20050050,INA20050050,1,retain_current_development,not_approved,FALSE
SAQ_0411,DEV_INA19930085,GEORGETOWN WOODS SENIOR APTS,1993,90,SAC_00809,INA19930085,DEV_INA19930085,INA19930085,1,retain_current_development,not_approved,FALSE
SAQ_0411,DEV_INA19930130,OXFORD TERRACE HOMES III,1993,26,SAC_00810,INA19930130,DEV_INA19930130,INA19930130,1,retain_current_development,not_approved,FALSE
SAQ_0412,DEV_INA20030045,CANTERBURY HOUSE APTS I (INDIANAPOLIS),2003,64,SAC_00811,INA20030045,DEV_INA20030045,INA20030045,1,retain_current_development,not_approved,FALSE
SAQ_0412,DEV_INA20060082,CANTERBURY HOUSE APTS II (INDIANAPOLIS),2006,46,SAC_00812,INA20060082,DEV_INA20060082,INA20060082,1,retain_current_development,not_approved,FALSE
SAQ_0413,DEV_INA19930055,DEERFIELD APTS I,1993,40,SAC_00813,INA19930055,DEV_INA19930055,INA19930055,1,retain_current_development,not_approved,FALSE
SAQ_0413,DEV_INA19940032,DEERFIELD APTS II,1994,40,SAC_00814,INA19940032,DEV_INA19940032,INA19940032,1,retain_current_development,not_approved,FALSE
SAQ_0414,DEV_INA19990005,AMBERWOOD PLACE I,1999,112,SAC_00815,INA19990005,DEV_INA19990005,INA19990005,1,retain_current_development,not_approved,FALSE
SAQ_0414,DEV_INA20020005,AMBERWOOD PLACE II,2002,40,SAC_00816,INA20020005,DEV_INA20020005,INA20020005,1,retain_current_development,not_approved,FALSE
SAQ_0415,DEV_INA19980090,SUMMERSET APTS PHASE I,1998,40,SAC_00817,INA19980090,DEV_INA19980090,INA19980090,1,retain_current_development,not_approved,FALSE
SAQ_0415,DEV_INA20020071,SUMMERSET APTS PHASE II,2002,40,SAC_00818,INA20020071,DEV_INA20020071,INA20020071,1,retain_current_development,not_approved,FALSE
SAQ_0416,DEV_INA20050108,MAPLE TREE APTS I,2005,68,SAC_00819,INA20050108,DEV_INA20050108,INA20050108,1,retain_current_development,not_approved,FALSE
SAQ_0416,DEV_INA20060090,MAPLE TREE APTS II,2006,92,SAC_00820,INA20060090,DEV_INA20060090,INA20060090,1,retain_current_development,not_approved,FALSE
SAQ_0417,DEV_INA19950060,DEER RUN APTS,1995,84,SAC_00821,INA19950060,DEV_INA19950060,INA19950060,1,retain_current_development,not_approved,FALSE
SAQ_0417,DEV_INA20129177,DEER RUN APARTMENTS II,2012,84,SAC_00822,INA20129177,DEV_INA20129177,INA20129177,1,retain_current_development,not_approved,FALSE
SAQ_0418,DEV_INA19910031,MEADOW BROOK SENIOR APTS PHASE II,1991,24,SAC_00823,INA19910031,DEV_INA19910031,INA19910031,1,retain_current_development,not_approved,FALSE
