reviewed_component_id,compound_address_question_id,development_site_id,development_id,reviewed_component_rank,reviewed_component_street,reviewed_component_city,reviewed_component_state,reviewed_component_zip,parser_class,proposed_component_key,collision_with_another_proposal,collision_with_existing_site,existing_site_id,component_decision,component_reason,reviewed_on,submission_approval
CAQ_00997_REVIEWED_01,CAQ_00997,DEV_IDA20090030_SITE_0018,DEV_IDA20090030,1,2101 NORTH KENNEDY STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2101 NORTH KENNEDY STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00997_REVIEWED_02,CAQ_00997,DEV_IDA20090030_SITE_0018,DEV_IDA20090030,2,2103 NORTH KENNEDY STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2103 NORTH KENNEDY STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00998_REVIEWED_01,CAQ_00998,DEV_IDA20090030_SITE_0019,DEV_IDA20090030,1,2101 NORTH LYNDON STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2101 NORTH LYNDON STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00998_REVIEWED_02,CAQ_00998,DEV_IDA20090030_SITE_0019,DEV_IDA20090030,2,2103 NORTH LYNDON STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2103 NORTH LYNDON STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00999_REVIEWED_01,CAQ_00999,DEV_IDA20090030_SITE_0020,DEV_IDA20090030,1,2104 NORTH LYNDON STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2104 NORTH LYNDON STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_00999_REVIEWED_02,CAQ_00999,DEV_IDA20090030_SITE_0020,DEV_IDA20090030,2,2106 NORTH LYNDON STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2106 NORTH LYNDON STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01000_REVIEWED_01,CAQ_01000,DEV_IDA20090030_SITE_0021,DEV_IDA20090030,1,2105 NORTH LYNDON STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2105 NORTH LYNDON STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01000_REVIEWED_02,CAQ_01000,DEV_IDA20090030_SITE_0021,DEV_IDA20090030,2,2107 NORTH LYNDON STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2107 NORTH LYNDON STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01001_REVIEWED_01,CAQ_01001,DEV_IDA20090030_SITE_0022,DEV_IDA20090030,1,2108 NORTH LYNDON STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2108 NORTH LYNDON STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01001_REVIEWED_02,CAQ_01001,DEV_IDA20090030_SITE_0022,DEV_IDA20090030,2,2110 NORTH LYNDON STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2110 NORTH LYNDON STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01002_REVIEWED_01,CAQ_01002,DEV_IDA20090030_SITE_0023,DEV_IDA20090030,1,2109 NORTH LYNDON STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2109 NORTH LYNDON STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01002_REVIEWED_02,CAQ_01002,DEV_IDA20090030_SITE_0023,DEV_IDA20090030,2,2111 NORTH LYNDON STREET,JEROME,ID,83338,complete_number_list_shared_street_tail,2111 NORTH LYNDON STREET|JEROME|ID|83338,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01003_REVIEWED_01,CAQ_01003,DEV_IDA20161002_SITE_0006,DEV_IDA20161002,1,307 CONANT AVENUE,BURLEY,ID,83318,complete_number_list_shared_street_tail,307 CONANT AVENUE|BURLEY|ID|83318,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01003_REVIEWED_02,CAQ_01003,DEV_IDA20161002_SITE_0006,DEV_IDA20161002,2,309 CONANT AVENUE,BURLEY,ID,83318,complete_number_list_shared_street_tail,309 CONANT AVENUE|BURLEY|ID|83318,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01004_REVIEWED_01,CAQ_01004,DEV_IDA20161002_SITE_0009,DEV_IDA20161002,1,309 WEST 3RD STREET,BURLEY,ID,83318,complete_number_list_shared_street_tail,309 WEST 3RD STREET|BURLEY|ID|83318,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01004_REVIEWED_02,CAQ_01004,DEV_IDA20161002_SITE_0009,DEV_IDA20161002,2,317 WEST 3RD STREET,BURLEY,ID,83318,complete_number_list_shared_street_tail,317 WEST 3RD STREET|BURLEY|ID|83318,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01005_REVIEWED_01,CAQ_01005,DEV_IDA20161002_SITE_0021,DEV_IDA20161002,1,325 WEST 3RD STREET,BURLEY,ID,83318,complete_number_list_shared_street_tail,325 WEST 3RD STREET|BURLEY|ID|83318,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01005_REVIEWED_02,CAQ_01005,DEV_IDA20161002_SITE_0021,DEV_IDA20161002,2,333 WEST 3RD STREET,BURLEY,ID,83318,complete_number_list_shared_street_tail,333 WEST 3RD STREET|BURLEY|ID|83318,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01009_REVIEWED_01,CAQ_01009,DEV_ILB20163002_SITE_0001,DEV_ILB20163002,1,2536 W VAN BUREN ST 340 S MAPLEWOOD AVE,CHICAGO,IL,60612,complete_number_list_shared_street_tail,2536 W VAN BUREN ST 340 S MAPLEWOOD AVE|CHICAGO|IL|60612,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01009_REVIEWED_02,CAQ_01009,DEV_ILB20163002_SITE_0001,DEV_ILB20163002,2,2546 W VAN BUREN ST 340 S MAPLEWOOD AVE,CHICAGO,IL,60612,complete_number_list_shared_street_tail,2546 W VAN BUREN ST 340 S MAPLEWOOD AVE|CHICAGO|IL|60612,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01010_REVIEWED_01,CAQ_01010,DEV_ILB20163002_SITE_0002,DEV_ILB20163002,1,2537 W JACKSON BLVD 306 S MAPLEWOOD AVE,CHICAGO,IL,60612,complete_number_list_shared_street_tail,2537 W JACKSON BLVD 306 S MAPLEWOOD AVE|CHICAGO|IL|60612,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01010_REVIEWED_02,CAQ_01010,DEV_ILB20163002_SITE_0002,DEV_ILB20163002,2,2543 W JACKSON BLVD 306 S MAPLEWOOD AVE,CHICAGO,IL,60612,complete_number_list_shared_street_tail,2543 W JACKSON BLVD 306 S MAPLEWOOD AVE|CHICAGO|IL|60612,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01011_REVIEWED_01,CAQ_01011,DEV_ILB20163002_SITE_0006,DEV_ILB20163002,1,314 S MAPLEWOOD AVE,CHICAGO,IL,60612,complete_number_list_shared_street_tail,314 S MAPLEWOOD AVE|CHICAGO|IL|60612,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01011_REVIEWED_02,CAQ_01011,DEV_ILB20163002_SITE_0006,DEV_ILB20163002,2,322 S MAPLEWOOD AVE,CHICAGO,IL,60612,complete_number_list_shared_street_tail,322 S MAPLEWOOD AVE|CHICAGO|IL|60612,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01012_REVIEWED_01,CAQ_01012,DEV_ILB20163002_SITE_0007,DEV_ILB20163002,1,316 S MAPLEWOOD CT,CHICAGO,IL,,complete_number_list_shared_street_tail,316 S MAPLEWOOD CT|CHICAGO|IL|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01012_REVIEWED_02,CAQ_01012,DEV_ILB20163002_SITE_0007,DEV_ILB20163002,2,330 S MAPLEWOOD CT,CHICAGO,IL,,complete_number_list_shared_street_tail,330 S MAPLEWOOD CT|CHICAGO|IL|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01012_REVIEWED_03,CAQ_01012,DEV_ILB20163002_SITE_0007,DEV_ILB20163002,3,332 S MAPLEWOOD CT,CHICAGO,IL,,complete_number_list_shared_street_tail,332 S MAPLEWOOD CT|CHICAGO|IL|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01013_REVIEWED_01,CAQ_01013,DEV_ILB20163002_SITE_0008,DEV_ILB20163002,1,332 S MAPLEWOOD AVE,CHICAGO,IL,,complete_number_list_shared_street_tail,332 S MAPLEWOOD AVE|CHICAGO|IL|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01013_REVIEWED_02,CAQ_01013,DEV_ILB20163002_SITE_0008,DEV_ILB20163002,2,334 S MAPLEWOOD AVE,CHICAGO,IL,,complete_number_list_shared_street_tail,334 S MAPLEWOOD AVE|CHICAGO|IL|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01015_REVIEWED_01,CAQ_01015,DEV_INA20109174_SITE_0003,DEV_INA20109174,1,615 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,615 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01015_REVIEWED_02,CAQ_01015,DEV_INA20109174_SITE_0003,DEV_INA20109174,2,619 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,619 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01016_REVIEWED_01,CAQ_01016,DEV_INA20109174_SITE_0005,DEV_INA20109174,1,639 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,639 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01016_REVIEWED_02,CAQ_01016,DEV_INA20109174_SITE_0005,DEV_INA20109174,2,643 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,643 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01017_REVIEWED_01,CAQ_01017,DEV_INA20109174_SITE_0007,DEV_INA20109174,1,663 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,663 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01017_REVIEWED_02,CAQ_01017,DEV_INA20109174_SITE_0007,DEV_INA20109174,2,667 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,667 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01018_REVIEWED_01,CAQ_01018,DEV_INA20109174_SITE_0008,DEV_INA20109174,1,671 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,671 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01018_REVIEWED_02,CAQ_01018,DEV_INA20109174_SITE_0008,DEV_INA20109174,2,675 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,675 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01019_REVIEWED_01,CAQ_01019,DEV_INA20109174_SITE_0010,DEV_INA20109174,1,695 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,695 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01019_REVIEWED_02,CAQ_01019,DEV_INA20109174_SITE_0010,DEV_INA20109174,2,699 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,699 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01020_REVIEWED_01,CAQ_01020,DEV_INA20109174_SITE_0011,DEV_INA20109174,1,703 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,703 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01020_REVIEWED_02,CAQ_01020,DEV_INA20109174_SITE_0011,DEV_INA20109174,2,707 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,707 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01021_REVIEWED_01,CAQ_01021,DEV_INA20109174_SITE_0012,DEV_INA20109174,1,710 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,710 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01021_REVIEWED_02,CAQ_01021,DEV_INA20109174_SITE_0012,DEV_INA20109174,2,714 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,714 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01022_REVIEWED_01,CAQ_01022,DEV_INA20109174_SITE_0013,DEV_INA20109174,1,717 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,717 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01022_REVIEWED_02,CAQ_01022,DEV_INA20109174_SITE_0013,DEV_INA20109174,2,721 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,721 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01023_REVIEWED_01,CAQ_01023,DEV_INA20109174_SITE_0014,DEV_INA20109174,1,724 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,724 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01023_REVIEWED_02,CAQ_01023,DEV_INA20109174_SITE_0014,DEV_INA20109174,2,728 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,728 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01024_REVIEWED_01,CAQ_01024,DEV_INA20109174_SITE_0015,DEV_INA20109174,1,731 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,731 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01024_REVIEWED_02,CAQ_01024,DEV_INA20109174_SITE_0015,DEV_INA20109174,2,735 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,735 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01025_REVIEWED_01,CAQ_01025,DEV_INA20109174_SITE_0016,DEV_INA20109174,1,740 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,740 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01025_REVIEWED_02,CAQ_01025,DEV_INA20109174_SITE_0016,DEV_INA20109174,2,744 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,744 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01026_REVIEWED_01,CAQ_01026,DEV_INA20109174_SITE_0017,DEV_INA20109174,1,748 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,748 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01026_REVIEWED_02,CAQ_01026,DEV_INA20109174_SITE_0017,DEV_INA20109174,2,752 KATELYNN DR.,PORTLAND,IN,47371,complete_number_list_shared_street_tail,752 KATELYNN DR.|PORTLAND|IN|47371,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01063_REVIEWED_01,CAQ_01063,DEV_KSA20150010_SITE_0002,DEV_KSA20150010,1,6908 E 32ND STREET N,WICHITA,KS,67226,complete_number_list_shared_street_tail,6908 E 32ND STREET N|WICHITA|KS|67226,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01063_REVIEWED_02,CAQ_01063,DEV_KSA20150010_SITE_0002,DEV_KSA20150010,2,6910 E 32ND STREET N,WICHITA,KS,67226,complete_number_list_shared_street_tail,6910 E 32ND STREET N|WICHITA|KS|67226,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01064_REVIEWED_01,CAQ_01064,DEV_KSA20150010_SITE_0003,DEV_KSA20150010,1,6912 E 32ND STREET N,WICHITA,KS,67226,complete_number_list_shared_street_tail,6912 E 32ND STREET N|WICHITA|KS|67226,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01064_REVIEWED_02,CAQ_01064,DEV_KSA20150010_SITE_0003,DEV_KSA20150010,2,6914 E 32ND STREET N,WICHITA,KS,67226,complete_number_list_shared_street_tail,6914 E 32ND STREET N|WICHITA|KS|67226,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01065_REVIEWED_01,CAQ_01065,DEV_KSA20180007_SITE_0001,DEV_KSA20180007,1,1600 PADDINGTON CIRCLE,NEWTON,KS,67114,complete_number_list_shared_street_tail,1600 PADDINGTON CIRCLE|NEWTON|KS|67114,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01065_REVIEWED_02,CAQ_01065,DEV_KSA20180007_SITE_0001,DEV_KSA20180007,2,1602 PADDINGTON CIRCLE,NEWTON,KS,67114,complete_number_list_shared_street_tail,1602 PADDINGTON CIRCLE|NEWTON|KS|67114,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01065_REVIEWED_03,CAQ_01065,DEV_KSA20180007_SITE_0001,DEV_KSA20180007,3,1604 PADDINGTON CIRCLE,NEWTON,KS,67114,complete_number_list_shared_street_tail,1604 PADDINGTON CIRCLE|NEWTON|KS|67114,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01066_REVIEWED_01,CAQ_01066,DEV_KSA20180007_SITE_0002,DEV_KSA20180007,1,1606 PADDINTON CIRCLE,NEWTON,KS,67114,complete_number_list_shared_street_tail,1606 PADDINTON CIRCLE|NEWTON|KS|67114,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01066_REVIEWED_02,CAQ_01066,DEV_KSA20180007_SITE_0002,DEV_KSA20180007,2,1608 PADDINTON CIRCLE,NEWTON,KS,67114,complete_number_list_shared_street_tail,1608 PADDINTON CIRCLE|NEWTON|KS|67114,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01066_REVIEWED_03,CAQ_01066,DEV_KSA20180007_SITE_0002,DEV_KSA20180007,3,1610 PADDINTON CIRCLE,NEWTON,KS,67114,complete_number_list_shared_street_tail,1610 PADDINTON CIRCLE|NEWTON|KS|67114,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01067_REVIEWED_01,CAQ_01067,DEV_KSA20180007_SITE_0003,DEV_KSA20180007,1,1612 PADDINTON CIRCLE,NEWTON,KS,67114,complete_number_list_shared_street_tail,1612 PADDINTON CIRCLE|NEWTON|KS|67114,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01067_REVIEWED_02,CAQ_01067,DEV_KSA20180007_SITE_0003,DEV_KSA20180007,2,1614 PADDINTON CIRCLE,NEWTON,KS,67114,complete_number_list_shared_street_tail,1614 PADDINTON CIRCLE|NEWTON|KS|67114,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_01067_REVIEWED_03,CAQ_01067,DEV_KSA20180007_SITE_0003,DEV_KSA20180007,3,1616 PADDINTON CIRCLE,NEWTON,KS,67114,complete_number_list_shared_street_tail,1616 PADDINTON CIRCLE|NEWTON|KS|67114,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
